word,date,matches,freq
blue,1760,117,1.61E-05
blue,1761,98,1.98E-05
blue,1762,26,6.96E-06
blue,1763,56,1.08E-05
blue,1764,102,1.71E-05
blue,1765,69,1.38E-05
blue,1766,54,5.70E-06
blue,1767,252,2.78E-05
blue,1768,221,1.83E-05
blue,1769,278,3.17E-05
blue,1770,240,2.03E-05
blue,1771,157,1.62E-05
blue,1772,161,1.70E-05
blue,1773,235,2.77E-05
blue,1774,221,2.36E-05
blue,1775,186,2.01E-05
blue,1776,334,3.13E-05
blue,1777,268,2.18E-05
blue,1778,179,2.28E-05
blue,1779,302,3.25E-05
blue,1780,321,3.42E-05
blue,1781,325,3.47E-05
blue,1782,147,1.66E-05
blue,1783,237,2.19E-05
blue,1784,577,4.31E-05
blue,1785,412,3.17E-05
blue,1786,356,2.84E-05
blue,1787,431,1.84E-05
blue,1788,576,2.27E-05
blue,1789,365,1.81E-05
blue,1790,1159,5.00E-05
blue,1791,917,4.07E-05
blue,1792,599,2.45E-05
blue,1793,533,2.23E-05
blue,1794,677,2.79E-05
blue,1795,645,2.53E-05
blue,1796,1025,3.78E-05
blue,1797,488,2.35E-05
blue,1798,575,2.69E-05
blue,1799,1056,3.82E-05
blue,1800,1880,4.30E-05
blue,1801,1834,2.77E-05
blue,1802,1782,3.61E-05
blue,1803,1876,2.74E-05
blue,1804,3519,4.14E-05
blue,1805,1880,2.58E-05
blue,1806,2468,2.71E-05
blue,1807,2582,2.84E-05
blue,1808,3174,2.95E-05
blue,1809,3736,3.47E-05
blue,1810,4059,3.57E-05
blue,1811,3544,2.62E-05
blue,1812,3384,2.62E-05
blue,1813,3193,3.06E-05
blue,1814,4205,3.46E-05
blue,1815,4723,3.96E-05
blue,1816,4414,3.22E-05
blue,1817,5020,3.55E-05
blue,1818,5437,3.68E-05
blue,1819,6359,4.89E-05
blue,1820,5183,2.91E-05
blue,1821,6834,4.58E-05
blue,1822,7237,3.29E-05
blue,1823,6631,3.17E-05
blue,1824,7164,2.83E-05
blue,1825,8719,3.41E-05
blue,1826,6502,3.16E-05
blue,1827,6347,2.93E-05
blue,1828,7716,3.43E-05
blue,1829,8947,3.81E-05
blue,1830,11064,3.68E-05
blue,1831,12087,4.42E-05
blue,1832,11091,4.21E-05
blue,1833,11426,4.39E-05
blue,1834,11426,4.21E-05
blue,1835,13278,4.33E-05
blue,1836,12999,4.07E-05
blue,1837,11524,3.97E-05
blue,1838,13038,4.27E-05
blue,1839,13052,3.60E-05
blue,1840,13081,3.63E-05
blue,1841,12971,3.99E-05
blue,1842,14388,4.77E-05
blue,1843,12872,3.77E-05
blue,1844,17456,4.45E-05
blue,1845,16765,4.41E-05
blue,1846,19099,4.71E-05
blue,1847,16629,4.46E-05
blue,1848,19542,4.77E-05
blue,1849,19805,4.76E-05
blue,1850,21768,5.12E-05
blue,1851,21737,4.77E-05
blue,1852,27201,5.57E-05
blue,1853,27104,4.91E-05
blue,1854,29303,4.96E-05
blue,1855,27204,5.43E-05
blue,1856,26619,4.89E-05
blue,1857,25446,5.08E-05
blue,1858,24303,5.22E-05
blue,1859,28677,5.57E-05
blue,1860,32361,6.14E-05
blue,1861,21828,5.65E-05
blue,1862,22561,6.28E-05
blue,1863,21559,6.16E-05
blue,1864,24188,5.73E-05
blue,1865,24423,5.79E-05
blue,1866,25641,5.59E-05
blue,1867,31550,7.01E-05
blue,1868,27877,6.14E-05
blue,1869,35778,7.15E-05
blue,1870,28369,6.28E-05
blue,1871,29839,6.10E-05
blue,1872,35124,6.98E-05
blue,1873,38736,7.45E-05
blue,1874,39162,6.81E-05
blue,1875,35940,5.98E-05
blue,1876,37546,6.24E-05
blue,1877,38287,6.67E-05
blue,1878,39609,7.35E-05
blue,1879,39373,6.82E-05
blue,1880,46416,6.79E-05
blue,1881,43949,6.39E-05
blue,1882,47700,6.57E-05
blue,1883,50329,6.66E-05
blue,1884,48090,6.49E-05
blue,1885,51221,7.13E-05
blue,1886,45636,6.49E-05
blue,1887,49438,6.91E-05
blue,1888,46470,6.24E-05
blue,1889,50018,6.90E-05
blue,1890,46999,6.58E-05
blue,1891,53161,7.39E-05
blue,1892,51086,7.07E-05
blue,1893,48760,7.06E-05
blue,1894,51134,7.37E-05
blue,1895,52357,8.01E-05
blue,1896,49506,7.36E-05
blue,1897,52199,7.72E-05
blue,1898,53556,7.89E-05
blue,1899,53425,8.08E-05
blue,1900,52666,7.94E-05
blue,1901,54835,8.04E-05
blue,1902,54948,8.24E-05
blue,1903,50284,7.72E-05
blue,1904,53859,8.10E-05
blue,1905,49634,7.51E-05
blue,1906,52343,7.99E-05
blue,1907,52036,7.94E-05
blue,1908,48047,7.43E-05
blue,1909,48446,7.50E-05
blue,1910,52887,8.15E-05
blue,1911,51151,8.07E-05
blue,1912,48209,7.81E-05
blue,1913,52275,8.46E-05
blue,1914,48731,8.20E-05
blue,1915,45404,7.93E-05
blue,1916,44900,8.03E-05
blue,1917,45188,8.19E-05
blue,1918,41047,7.69E-05
blue,1919,44921,7.94E-05
blue,1920,48041,8.07E-05
blue,1921,46457,7.59E-05
blue,1922,45256,7.45E-05
blue,1923,54965,8.84E-05
blue,1924,54254,8.93E-05
blue,1925,58238,9.62E-05
blue,1926,50612,8.51E-05
blue,1927,48260,7.80E-05
blue,1928,50175,8.49E-05
blue,1929,52510,8.75E-05
blue,1930,49900,8.21E-05
blue,1931,48912,7.86E-05
blue,1932,45639,7.24E-05
blue,1933,47833,7.95E-05
blue,1934,46584,7.67E-05
blue,1935,52832,8.35E-05
blue,1936,52196,8.44E-05
blue,1937,52513,8.25E-05
blue,1938,55109,8.60E-05
blue,1939,48950,7.47E-05
blue,1940,50094,7.71E-05
blue,1941,48640,7.60E-05
blue,1942,57107,8.81E-05
blue,1943,51277,8.17E-05
blue,1944,54655,8.95E-05
blue,1945,54723,8.73E-05
blue,1946,50318,8.02E-05
blue,1947,52561,8.05E-05
blue,1948,54885,8.34E-05
blue,1949,48550,7.32E-05
blue,1950,45084,6.80E-05
blue,1951,48658,7.10E-05
blue,1952,48104,6.77E-05
blue,1953,45114,6.75E-05
blue,1954,50037,7.41E-05
blue,1955,48477,7.18E-05
blue,1956,45803,6.66E-05
blue,1957,42715,6.43E-05
blue,1958,43646,6.44E-05
blue,1959,37916,5.88E-05
blue,1960,39244,5.90E-05
blue,1961,35100,5.40E-05
blue,1962,36745,5.44E-05
blue,1963,36786,5.66E-05
blue,1964,33004,5.13E-05
blue,1965,35575,5.39E-05
blue,1966,32482,4.99E-05
blue,1967,32714,5.06E-05
blue,1968,33862,5.24E-05
blue,1969,35790,5.72E-05
blue,1970,33080,5.19E-05
blue,1971,31668,5.05E-05
blue,1972,30697,4.96E-05
blue,1973,32443,5.01E-05
blue,1974,31392,4.95E-05
blue,1975,29821,4.99E-05
blue,1976,27462,4.31E-05
blue,1977,29495,4.76E-05
blue,1978,31569,5.07E-05
blue,1979,30467,4.74E-05
blue,1980,32788,4.93E-05
blue,1981,31728,4.69E-05
blue,1982,30173,4.54E-05
blue,1983,34108,4.97E-05
blue,1984,32412,4.75E-05
blue,1985,35071,5.16E-05
blue,1986,32320,4.62E-05
blue,1987,33694,4.91E-05
blue,1988,32498,4.68E-05
blue,1989,34185,5.01E-05
blue,1990,32360,4.77E-05
blue,1991,33713,4.92E-05
blue,1992,35211,4.95E-05
blue,1993,34997,4.83E-05
blue,1994,33371,4.75E-05
blue,1995,33970,4.60E-05
blue,1996,37387,4.92E-05
blue,1997,36164,4.94E-05
blue,1998,34826,4.73E-05
blue,1999,35885,4.87E-05
blue,2000,42131,5.74E-05
blue,2001,40175,5.37E-05
blue,2002,42726,6.06E-05
blue,2003,39856,5.85E-05
blue,2004,44660,6.63E-05
blue,2005,45138,6.77E-05
blue,2006,40378,5.89E-05
blue,2007,48064,7.07E-05
blue,2008,44967,8.01E-05
bonds,1701,3,2.41E-06
bonds,1702,1,8.81E-07
bonds,1703,31,1.78E-05
bonds,1706,6,6.64E-06
bonds,1707,1,9.64E-07
bonds,1710,2,1.21E-06
bonds,1712,1,2.94E-06
bonds,1715,1,8.26E-07
bonds,1716,2,2.58E-06
bonds,1717,8,6.55E-06
bonds,1719,1,5.22E-07
bonds,1721,2,1.25E-06
bonds,1722,3,2.03E-06
bonds,1724,3,1.71E-06
bonds,1725,2,9.40E-07
bonds,1726,5,1.46E-06
bonds,1727,8,1.89E-06
bonds,1728,8,2.23E-06
bonds,1729,9,2.20E-06
bonds,1730,12,3.08E-06
bonds,1731,10,2.28E-06
bonds,1732,15,3.95E-06
bonds,1733,5,3.61E-06
bonds,1734,4,1.37E-06
bonds,1735,5,1.71E-06
bonds,1736,2,1.06E-06
bonds,1737,13,4.94E-06
bonds,1738,3,9.19E-07
bonds,1739,7,9.48E-07
bonds,1740,3,8.83E-07
bonds,1741,2,7.81E-07
bonds,1742,4,1.02E-06
bonds,1743,5,1.20E-06
bonds,1744,8,1.62E-06
bonds,1745,11,2.59E-06
bonds,1746,5,2.26E-06
bonds,1747,42,3.24E-06
bonds,1748,16,3.59E-06
bonds,1749,6,1.00E-06
bonds,1750,21,2.49E-06
bonds,1751,21,3.20E-06
bonds,1752,6,1.11E-06
bonds,1753,45,5.22E-06
bonds,1754,54,5.91E-06
bonds,1755,129,1.45E-05
bonds,1756,10,2.89E-06
bonds,1757,25,3.07E-06
bonds,1758,64,7.93E-06
bonds,1759,36,3.48E-06
bonds,1760,45,6.17E-06
bonds,1761,41,8.28E-06
bonds,1762,17,4.55E-06
bonds,1763,42,8.07E-06
bonds,1764,39,6.53E-06
bonds,1765,19,3.81E-06
bonds,1766,76,8.03E-06
bonds,1767,45,4.96E-06
bonds,1768,76,6.29E-06
bonds,1769,75,8.56E-06
bonds,1770,54,4.58E-06
bonds,1771,64,6.60E-06
bonds,1772,82,8.64E-06
bonds,1773,45,5.31E-06
bonds,1774,108,1.15E-05
bonds,1775,60,6.48E-06
bonds,1776,122,1.14E-05
bonds,1777,89,7.25E-06
bonds,1778,41,5.23E-06
bonds,1779,58,6.25E-06
bonds,1780,57,6.07E-06
bonds,1781,50,5.33E-06
bonds,1782,61,6.89E-06
bonds,1783,91,8.40E-06
bonds,1784,98,7.31E-06
bonds,1785,100,7.70E-06
bonds,1786,147,1.17E-05
bonds,1787,193,8.22E-06
bonds,1788,281,1.11E-05
bonds,1789,151,7.49E-06
bonds,1790,168,7.25E-06
bonds,1791,155,6.89E-06
bonds,1792,224,9.15E-06
bonds,1793,217,9.10E-06
bonds,1794,336,1.38E-05
bonds,1795,243,9.53E-06
bonds,1796,236,8.71E-06
bonds,1797,250,1.20E-05
bonds,1798,222,1.04E-05
bonds,1799,272,9.84E-06
bonds,1800,434,9.94E-06
bonds,1801,676,1.02E-05
bonds,1802,508,1.03E-05
bonds,1803,730,1.07E-05
bonds,1804,727,8.54E-06
bonds,1805,761,1.04E-05
bonds,1806,863,9.47E-06
bonds,1807,899,9.88E-06
bonds,1808,1279,1.19E-05
bonds,1809,975,9.07E-06
bonds,1810,1343,1.18E-05
bonds,1811,1391,1.03E-05
bonds,1812,1343,1.04E-05
bonds,1813,1320,1.27E-05
bonds,1814,1157,9.51E-06
bonds,1815,1188,9.96E-06
bonds,1816,1421,1.04E-05
bonds,1817,1561,1.10E-05
bonds,1818,1463,9.91E-06
bonds,1819,1515,1.16E-05
bonds,1820,1982,1.11E-05
bonds,1821,1726,1.16E-05
bonds,1822,3044,1.38E-05
bonds,1823,2684,1.28E-05
bonds,1824,3469,1.37E-05
bonds,1825,2753,1.08E-05
bonds,1826,2789,1.36E-05
bonds,1827,2530,1.17E-05
bonds,1828,2609,1.16E-05
bonds,1829,2537,1.08E-05
bonds,1830,4080,1.36E-05
bonds,1831,2936,1.07E-05
bonds,1832,2833,1.07E-05
bonds,1833,2725,1.05E-05
bonds,1834,2980,1.10E-05
bonds,1835,3044,9.93E-06
bonds,1836,3453,1.08E-05
bonds,1837,3195,1.10E-05
bonds,1838,3804,1.25E-05
bonds,1839,4687,1.29E-05
bonds,1840,4552,1.26E-05
bonds,1841,4783,1.47E-05
bonds,1842,4382,1.45E-05
bonds,1843,4517,1.32E-05
bonds,1844,4873,1.24E-05
bonds,1845,4219,1.11E-05
bonds,1846,4887,1.20E-05
bonds,1847,6086,1.63E-05
bonds,1848,4985,1.22E-05
bonds,1849,5446,1.31E-05
bonds,1850,5153,1.21E-05
bonds,1851,5442,1.19E-05
bonds,1852,6737,1.38E-05
bonds,1853,6124,1.11E-05
bonds,1854,7449,1.26E-05
bonds,1855,5947,1.19E-05
bonds,1856,6672,1.23E-05
bonds,1857,5585,1.11E-05
bonds,1858,5506,1.18E-05
bonds,1859,6997,1.36E-05
bonds,1860,6144,1.17E-05
bonds,1861,5183,1.34E-05
bonds,1862,4538,1.26E-05
bonds,1863,5730,1.64E-05
bonds,1864,6980,1.65E-05
bonds,1865,5670,1.34E-05
bonds,1866,6682,1.46E-05
bonds,1867,7978,1.77E-05
bonds,1868,8945,1.97E-05
bonds,1869,9475,1.89E-05
bonds,1870,7231,1.60E-05
bonds,1871,10511,2.15E-05
bonds,1872,9933,1.97E-05
bonds,1873,11582,2.23E-05
bonds,1874,14672,2.55E-05
bonds,1875,10094,1.68E-05
bonds,1876,12105,2.01E-05
bonds,1877,12856,2.24E-05
bonds,1878,10953,2.03E-05
bonds,1879,11115,1.92E-05
bonds,1880,16424,2.40E-05
bonds,1881,14900,2.17E-05
bonds,1882,13533,1.86E-05
bonds,1883,16311,2.16E-05
bonds,1884,15182,2.05E-05
bonds,1885,14096,1.96E-05
bonds,1886,18178,2.58E-05
bonds,1887,14924,2.09E-05
bonds,1888,19383,2.60E-05
bonds,1889,19495,2.69E-05
bonds,1890,16119,2.26E-05
bonds,1891,14173,1.97E-05
bonds,1892,13433,1.86E-05
bonds,1893,20120,2.91E-05
bonds,1894,14561,2.10E-05
bonds,1895,21075,3.22E-05
bonds,1896,15938,2.37E-05
bonds,1897,13929,2.06E-05
bonds,1898,15713,2.31E-05
bonds,1899,13165,1.99E-05
bonds,1900,15555,2.34E-05
bonds,1901,15942,2.34E-05
bonds,1902,15768,2.36E-05
bonds,1903,20752,3.19E-05
bonds,1904,16359,2.46E-05
bonds,1905,20994,3.17E-05
bonds,1906,15702,2.40E-05
bonds,1907,19849,3.03E-05
bonds,1908,31843,4.92E-05
bonds,1909,20834,3.22E-05
bonds,1910,19441,2.99E-05
bonds,1911,24727,3.90E-05
bonds,1912,18994,3.08E-05
bonds,1913,27901,4.51E-05
bonds,1914,27562,4.64E-05
bonds,1915,28123,4.91E-05
bonds,1916,36919,6.60E-05
bonds,1917,24465,4.44E-05
bonds,1918,19603,3.67E-05
bonds,1919,23475,4.15E-05
bonds,1920,34422,5.79E-05
bonds,1921,34069,5.57E-05
bonds,1922,32746,5.39E-05
bonds,1923,23510,3.78E-05
bonds,1924,28902,4.76E-05
bonds,1925,27258,4.50E-05
bonds,1926,25999,4.37E-05
bonds,1927,26465,4.28E-05
bonds,1928,28010,4.74E-05
bonds,1929,27437,4.57E-05
bonds,1930,25671,4.22E-05
bonds,1931,26408,4.25E-05
bonds,1932,25870,4.10E-05
bonds,1933,25303,4.21E-05
bonds,1934,32700,5.39E-05
bonds,1935,25536,4.04E-05
bonds,1936,22496,3.64E-05
bonds,1937,26115,4.10E-05
bonds,1938,28857,4.50E-05
bonds,1939,30377,4.64E-05
bonds,1940,28916,4.45E-05
bonds,1941,35092,5.48E-05
bonds,1942,21793,3.36E-05
bonds,1943,17372,2.77E-05
bonds,1944,15401,2.52E-05
bonds,1945,19805,3.16E-05
bonds,1946,18322,2.92E-05
bonds,1947,19800,3.03E-05
bonds,1948,23915,3.63E-05
bonds,1949,19685,2.97E-05
bonds,1950,22530,3.40E-05
bonds,1951,22777,3.33E-05
bonds,1952,19394,2.73E-05
bonds,1953,27278,4.08E-05
bonds,1954,20777,3.08E-05
bonds,1955,22555,3.34E-05
bonds,1956,20728,3.02E-05
bonds,1957,17859,2.69E-05
bonds,1958,21974,3.24E-05
bonds,1959,20442,3.17E-05
bonds,1960,20214,3.04E-05
bonds,1961,19950,3.07E-05
bonds,1962,19598,2.90E-05
bonds,1963,15600,2.40E-05
bonds,1964,17087,2.66E-05
bonds,1965,17763,2.69E-05
bonds,1966,16455,2.53E-05
bonds,1967,16025,2.48E-05
bonds,1968,14783,2.29E-05
bonds,1969,18376,2.94E-05
bonds,1970,14062,2.21E-05
bonds,1971,14142,2.25E-05
bonds,1972,13956,2.25E-05
bonds,1973,14858,2.30E-05
bonds,1974,14822,2.34E-05
bonds,1975,15481,2.59E-05
bonds,1976,13550,2.12E-05
bonds,1977,13497,2.18E-05
bonds,1978,13578,2.18E-05
bonds,1979,12128,1.89E-05
bonds,1980,14672,2.21E-05
bonds,1981,16378,2.42E-05
bonds,1982,15175,2.29E-05
bonds,1983,17223,2.51E-05
bonds,1984,13919,2.04E-05
bonds,1985,14157,2.08E-05
bonds,1986,15237,2.18E-05
bonds,1987,16012,2.33E-05
bonds,1988,17050,2.45E-05
bonds,1989,18201,2.67E-05
bonds,1990,16598,2.45E-05
bonds,1991,18845,2.75E-05
bonds,1992,16220,2.28E-05
bonds,1993,17265,2.38E-05
bonds,1994,15080,2.15E-05
bonds,1995,16342,2.21E-05
bonds,1996,19095,2.51E-05
bonds,1997,17080,2.33E-05
bonds,1998,15216,2.07E-05
bonds,1999,17383,2.36E-05
bonds,2000,15572,2.12E-05
bonds,2001,17311,2.31E-05
bonds,2002,16938,2.40E-05
bonds,2003,15744,2.31E-05
bonds,2004,17341,2.57E-05
bonds,2005,13976,2.10E-05
bonds,2006,17656,2.57E-05
bonds,2007,13374,1.97E-05
bonds,2008,10612,1.89E-05
book,1701,19,1.53E-05
book,1702,2,1.76E-06
book,1703,191,0.000109506
book,1704,4,5.45E-06
book,1705,3,1.84E-06
book,1706,2,2.21E-06
book,1707,4,3.86E-06
book,1708,47,3.85E-05
book,1709,3,9.07E-06
book,1710,14,8.47E-06
book,1711,18,1.22E-05
book,1713,54,6.30E-05
book,1714,97,5.19E-05
book,1716,31,4.00E-05
book,1717,36,2.95E-05
book,1718,7,4.59E-06
book,1719,32,1.67E-05
book,1720,197,9.76E-05
book,1721,9,5.61E-06
book,1722,15,1.01E-05
book,1723,100,7.21E-05
book,1724,7,4.00E-06
book,1725,40,1.88E-05
book,1726,111,3.24E-05
book,1727,103,2.43E-05
book,1728,583,0.000162602
book,1729,300,7.32E-05
book,1730,280,7.18E-05
book,1731,262,5.98E-05
book,1732,76,2.00E-05
book,1733,26,1.88E-05
book,1734,56,1.92E-05
book,1735,69,2.35E-05
book,1736,48,2.55E-05
book,1737,115,4.37E-05
book,1738,139,4.26E-05
book,1739,178,2.41E-05
book,1740,69,2.03E-05
book,1741,26,1.02E-05
book,1742,134,3.42E-05
book,1743,119,2.85E-05
book,1744,417,8.44E-05
book,1745,175,4.12E-05
book,1746,53,2.39E-05
book,1747,677,5.22E-05
book,1748,451,0.00010108
book,1749,127,2.12E-05
book,1750,407,4.82E-05
book,1751,501,7.65E-05
book,1752,573,0.000105772
book,1753,666,7.72E-05
book,1754,900,9.85E-05
book,1755,880,9.89E-05
book,1756,267,7.71E-05
book,1757,967,0.000118593
book,1758,741,9.19E-05
book,1759,969,9.37E-05
book,1760,692,9.49E-05
book,1761,542,0.000109394
book,1762,467,0.000125062
book,1763,519,9.97E-05
book,1764,749,0.0001255
book,1765,436,8.75E-05
book,1766,1005,0.000106135
book,1767,1255,0.000138437
book,1768,1602,0.000132503
book,1769,907,0.000103495
book,1770,1299,0.000110056
book,1771,1153,0.000118895
book,1772,750,7.91E-05
book,1773,799,9.43E-05
book,1774,915,9.76E-05
book,1775,944,0.00010193
book,1776,980,9.17E-05
book,1777,1250,0.000101896
book,1778,944,0.00012041
book,1779,1047,0.000112754
book,1780,1002,0.000106745
book,1781,1444,0.000154041
book,1782,1405,0.000158777
book,1783,1025,9.46E-05
book,1784,1270,9.48E-05
book,1785,979,7.54E-05
book,1786,1625,0.000129446
book,1787,3079,0.000131167
book,1788,2934,0.000115476
book,1789,1910,9.47E-05
book,1790,2165,9.35E-05
book,1791,3054,0.00013571
book,1792,2561,0.000104614
book,1793,2254,9.45E-05
book,1794,2398,9.87E-05
book,1795,2882,0.000113007
book,1796,2680,9.89E-05
book,1797,1965,9.47E-05
book,1798,2526,0.000118363
book,1799,3764,0.000136236
book,1800,5464,0.000125108
book,1801,9794,0.000147975
book,1802,5469,0.000110936
book,1803,7876,0.000114924
book,1804,10281,0.000120811
book,1805,9051,0.000124226
book,1806,14422,0.000158321
book,1807,16001,0.000175839
book,1808,16466,0.000153004
book,1809,13837,0.000128669
book,1810,16593,0.000145966
book,1811,20990,0.000155353
book,1812,22718,0.000176043
book,1813,19334,0.000185398
book,1814,18586,0.000152815
book,1815,14473,0.000121297
book,1816,21342,0.000155743
book,1817,20014,0.000141372
book,1818,19775,0.000133982
book,1819,16700,0.000128312
book,1820,23068,0.000129514
book,1821,22333,0.000149511
book,1822,31312,0.000142161
book,1823,30885,0.000147466
book,1824,50839,0.00020118
book,1825,33561,0.00013113
book,1826,26664,0.000129776
book,1827,30709,0.000141783
book,1828,28471,0.000126381
book,1829,32856,0.000139932
book,1830,42967,0.00014276
book,1831,36601,0.000133893
book,1832,29407,0.000111528
book,1833,36492,0.000140253
book,1834,35815,0.000131829
book,1835,39707,0.000129532
book,1836,42730,0.000133711
book,1837,40954,0.000140911
book,1838,36367,0.000119182
book,1839,48987,0.00013506
book,1840,52562,0.000146044
book,1841,42070,0.000129433
book,1842,42664,0.000141447
book,1843,47185,0.00013816
book,1844,55162,0.00014076
book,1845,58237,0.000153292
book,1846,54964,0.000135457
book,1847,52128,0.000139909
book,1848,59845,0.00014618
book,1849,61359,0.000147503
book,1850,64220,0.000151071
book,1851,61682,0.000135431
book,1852,70081,0.000143476
book,1853,84466,0.000152866
book,1854,93911,0.00015909
book,1855,72258,0.000144289
book,1856,75538,0.000138827
book,1857,74207,0.000148029
book,1858,62466,0.000134136
book,1859,76457,0.000148466
book,1860,74591,0.000141519
book,1861,55696,0.000144128
book,1862,51408,0.000143059
book,1863,53825,0.000153814
book,1864,60005,0.000142232
book,1865,58086,0.000137645
book,1866,62950,0.00013734
book,1867,67466,0.000149844
book,1868,69876,0.000153799
book,1869,74494,0.000148861
book,1870,70860,0.000156872
book,1871,79717,0.000163071
book,1872,83353,0.000165652
book,1873,86405,0.000166078
book,1874,95710,0.000166365
book,1875,98349,0.000163576
book,1876,95491,0.000158623
book,1877,104220,0.000181535
book,1878,91785,0.000170346
book,1879,101124,0.000175068
book,1880,128382,0.000187693
book,1881,125646,0.000182689
book,1882,126177,0.000173845
book,1883,129238,0.000171039
book,1884,130539,0.000176064
book,1885,125116,0.000174237
book,1886,123193,0.000175127
book,1887,133446,0.000186547
book,1888,137135,0.000184193
book,1889,135637,0.000187004
book,1890,129795,0.000181646
book,1891,146246,0.000203198
book,1892,144355,0.000199889
book,1893,144045,0.000208503
book,1894,134225,0.00019333
book,1895,134321,0.000205406
book,1896,139374,0.000207188
book,1897,147795,0.000218516
book,1898,140303,0.000206705
book,1899,137033,0.000207351
book,1900,141714,0.000213547
book,1901,141829,0.000208004
book,1902,142018,0.000212903
book,1903,133981,0.000205774
book,1904,138724,0.000208673
book,1905,127618,0.000193001
book,1906,131806,0.000201171
book,1907,129305,0.000197239
book,1908,125010,0.000193275
book,1909,125902,0.000194795
book,1910,125283,0.000192951
book,1911,129385,0.000204072
book,1912,127487,0.000206418
book,1913,114668,0.000185474
book,1914,109850,0.00018494
book,1915,107289,0.000187448
book,1916,95843,0.000171439
book,1917,109284,0.000198124
book,1918,100415,0.000188133
book,1919,99368,0.000175731
book,1920,111656,0.000187675
book,1921,109071,0.000178281
book,1922,119036,0.000195922
book,1923,122040,0.000196204
book,1924,125032,0.000205874
book,1925,125734,0.000207796
book,1926,121747,0.000204825
book,1927,129601,0.000209572
book,1928,126061,0.00021322
book,1929,123390,0.000205586
book,1930,122058,0.000200787
book,1931,124746,0.000200553
book,1932,125994,0.000199913
book,1933,121689,0.000202272
book,1934,120915,0.000199151
book,1935,137226,0.000216877
book,1936,123334,0.000199402
book,1937,123375,0.000193839
book,1938,128588,0.000200657
book,1939,121717,0.000185841
book,1940,118391,0.00018216
book,1941,124692,0.000194837
book,1942,118790,0.000183295
book,1943,120101,0.000191261
book,1944,121642,0.000199175
book,1945,120588,0.000192268
book,1946,119133,0.000189789
book,1947,125412,0.000191987
book,1948,127378,0.000193579
book,1949,125174,0.000188702
book,1950,128799,0.000194242
book,1951,131349,0.000191746
book,1952,136943,0.000192674
book,1953,124878,0.000186914
book,1954,128555,0.000190306
book,1955,131057,0.000194024
book,1956,127769,0.000185913
book,1957,131351,0.000197656
book,1958,130539,0.000192757
book,1959,117903,0.000182877
book,1960,128921,0.000193959
book,1961,129571,0.000199265
book,1962,134867,0.0001998
book,1963,123964,0.000190595
book,1964,124982,0.000194293
book,1965,123489,0.000187088
book,1966,126092,0.000193548
book,1967,123116,0.0001903
book,1968,126003,0.000195137
book,1969,120797,0.000193152
book,1970,120400,0.000188827
book,1971,114579,0.000182588
book,1972,123230,0.000199006
book,1973,117278,0.000181268
book,1974,114539,0.0001807
book,1975,116823,0.000195339
book,1976,124684,0.000195472
book,1977,117081,0.000188858
book,1978,111136,0.000178457
book,1979,118992,0.000184952
book,1980,123750,0.000186131
book,1981,125517,0.000185724
book,1982,130490,0.000196513
book,1983,123082,0.000179414
book,1984,135543,0.000198531
book,1985,125882,0.000185098
book,1986,129554,0.00018532
book,1987,129540,0.000188731
book,1988,130758,0.000188113
book,1989,128410,0.000188037
book,1990,134012,0.000197495
book,1991,135799,0.000198299
book,1992,139012,0.000195559
book,1993,150703,0.000208168
book,1994,147444,0.000209789
book,1995,154521,0.000209112
book,1996,167401,0.000220449
book,1997,162630,0.000222207
book,1998,164835,0.000223895
book,1999,162320,0.000220158
book,2000,166028,0.000226371
book,2001,165727,0.000221444
book,2002,164167,0.000232838
book,2003,170937,0.000250938
book,2004,157462,0.000233626
book,2005,153218,0.000229809
book,2006,170884,0.00024912
book,2007,156806,0.000230542
book,2008,123369,0.000219875
brave,1701,28,2.25E-05
brave,1702,16,1.41E-05
brave,1703,45,2.58E-05
brave,1704,22,3.00E-05
brave,1705,45,2.76E-05
brave,1706,11,1.22E-05
brave,1707,31,2.99E-05
brave,1708,28,2.29E-05
brave,1709,3,9.07E-06
brave,1710,35,2.12E-05
brave,1711,48,3.26E-05
brave,1712,5,1.47E-05
brave,1713,7,8.16E-06
brave,1714,31,1.66E-05
brave,1716,7,9.04E-06
brave,1717,18,1.47E-05
brave,1718,13,8.53E-06
brave,1719,19,9.91E-06
brave,1720,41,2.03E-05
brave,1721,13,8.11E-06
brave,1722,20,1.35E-05
brave,1723,132,9.52E-05
brave,1724,56,3.20E-05
brave,1725,19,8.93E-06
brave,1726,30,8.74E-06
brave,1727,131,3.09E-05
brave,1728,65,1.81E-05
brave,1729,168,4.10E-05
brave,1730,42,1.08E-05
brave,1731,170,3.88E-05
brave,1732,49,1.29E-05
brave,1733,52,3.75E-05
brave,1734,43,1.48E-05
brave,1735,51,1.74E-05
brave,1736,26,1.38E-05
brave,1737,82,3.12E-05
brave,1738,91,2.79E-05
brave,1739,202,2.74E-05
brave,1740,136,4.00E-05
brave,1741,34,1.33E-05
brave,1742,50,1.28E-05
brave,1743,94,2.25E-05
brave,1744,51,1.03E-05
brave,1745,82,1.93E-05
brave,1746,54,2.44E-05
brave,1747,1010,7.79E-05
brave,1748,66,1.48E-05
brave,1749,74,1.23E-05
brave,1750,238,2.82E-05
brave,1751,150,2.29E-05
brave,1752,99,1.83E-05
brave,1753,316,3.67E-05
