word,date,matches,freq
A,1883,837868,0.000900743
A,1884,786084,0.000891617
A,1885,773858,0.000902809
A,1886,665041,0.000913865
A,1887,741407,0.000924602
A,1888,730000,0.000917217
A,1889,702407,0.00092038
A,1890,708218,0.000899721
A,1891,777504,0.000914979
A,1892,858879,0.000917551
A,1893,836850,0.000913961
A,1894,839978,0.000933708
A,1895,912385,0.000926415
A,1896,992330,0.000944248
A,1897,1012184,0.000980884
A,1898,1083570,0.000976842
A,1899,1129653,0.000916392
A,1900,1222929,0.000911914
A,1901,1218778,0.00094794
A,1902,1240652,0.000946113
A,1903,1201785,0.0009491
A,1904,1328429,0.000945161
A,1905,1311632,0.000970643
A,1906,1351527,0.000967387
A,1907,1368322,0.000970479
A,1908,1367060,0.000964667
A,1909,1260321,0.000982121
A,1910,1356219,0.001001029
A,1911,1373047,0.001016345
A,1912,1419099,0.000991416
A,1913,1381339,0.001018166
A,1914,1363018,0.001028775
A,1915,1265790,0.001044932
A,1916,1238078,0.001053313
A,1917,1262443,0.001067035
A,1918,1101308,0.001059619
A,1919,1176906,0.001035449
A,1920,1466609,0.001056105
A,1921,1283145,0.001054632
A,1922,1497233,0.001059435
A,1923,1216657,0.001056689
A,1924,1134495,0.00106126
A,1925,1184545,0.001064179
A,1926,1143162,0.001085041
A,1927,1294282,0.001064356
A,1928,1299675,0.001071706
A,1929,1239642,0.001074471
A,1930,1345736,0.001081009
A,1931,1269312,0.00107223
A,1932,1121878,0.001060774
A,1933,1004075,0.001096204
A,1934,1132325,0.00107472
A,1935,1241250,0.001072716
A,1936,1312348,0.001093766
A,1937,1371925,0.001113322
A,1938,1428655,0.001132224
A,1939,1411036,0.001129543
A,1940,1363916,0.001156445
A,1941,1325678,0.001222776
A,1942,1243447,0.00118947
A,1943,1054426,0.001184463
A,1944,955012,0.001175845
A,1945,1066565,0.001151327
A,1946,1389055,0.001154447
A,1947,1606406,0.001159161
A,1948,1726941,0.001162136
A,1949,1937424,0.001180619
A,1950,1959200,0.001191436
A,1951,1911996,0.001192467
A,1952,1886347,0.001163133
A,1953,1896789,0.0011926
A,1954,2010570,0.001209613
A,1955,2116117,0.001208023
A,1956,2182666,0.001200922
A,1957,2317642,0.001187028
A,1958,2357250,0.001192881
A,1959,2518060,0.001219851
A,1960,2811272,0.001200382
A,1961,3133932,0.001220389
A,1962,3407531,0.001208904
A,1963,3572281,0.001208873
A,1964,3568972,0.001217647
A,1965,4040553,0.001224179
A,1966,4302754,0.001241116
A,1967,4447562,0.001215805
A,1968,4814292,0.001213049
A,1969,4751926,0.001205393
A,1970,5015449,0.001227353
A,1971,5144730,0.001267619
A,1972,5327593,0.001276323
A,1973,5287596,0.001302778
A,1974,5277915,0.001304643
A,1975,5473522,0.001333581
A,1976,5676596,0.001338086
A,1977,5835192,0.001352436
A,1978,5917346,0.001355374
A,1979,6133040,0.001354371
A,1980,6343318,0.001375511
A,1981,6426135,0.001388712
A,1982,6725407,0.001389682
A,1983,7018864,0.001408797
A,1984,7445050,0.001402286
A,1985,7699290,0.001406194
A,1986,8085521,0.001395512
A,1987,8223664,0.001385258
A,1988,8653179,0.001397503
A,1989,9057457,0.001382957
A,1990,9947720,0.001406036
A,1991,9574685,0.001388498
A,1992,10642879,0.001400967
A,1993,10340211,0.001380143
A,1994,11135774,0.001387229
A,1995,11339099,0.001370075
A,1996,11783109,0.001347403
A,1997,12221802,0.001361047
A,1998,12692733,0.001349328
A,1999,13399971,0.001340378
A,2000,14893720,0.001330868
A,2001,15241951,0.001342977
A,2002,16647116,0.00132965
A,2003,17805356,0.001306141
A,2004,18933533,0.00128751
A,2005,18552636,0.001286128
A,2006,19070706,0.001245597
A,2007,19786733,0.001220942
A,2008,22120812,0.001135394
A_DET,1505,17,0.000530272
A_DET,1507,29,0.000584842
A_DET,1515,342,0.001183346
A_DET,1520,28,0.000540718
A_DET,1524,396,0.001378941
A_DET,1525,5,0.001404889
A_DET,1527,1,0.000228571
A_DET,1541,6,0.001138088
A_DET,1563,129,0.000603246
A_DET,1564,47,0.000664264
A_DET,1568,75,0.000489892
A_DET,1572,116,0.00065358
A_DET,1574,53,0.000851611
A_DET,1575,331,0.001772841
A_DET,1579,89,0.000438264
A_DET,1581,410,0.000578722
A_DET,1582,102,0.000675497
A_DET,1584,148,0.000974165
A_DET,1587,60,0.000241584
A_DET,1588,22,0.000529508
A_DET,1589,96,0.002645357
A_DET,1590,145,0.000256673
A_DET,1592,86,0.000887009
A_DET,1593,68,0.001700128
A_DET,1594,2,0.000180083
A_DET,1595,44,0.001307034
A_DET,1597,9,0.000823949
A_DET,1598,62,0.000728974
A_DET,1600,785,0.001937291
A_DET,1602,4,0.001215067
A_DET,1603,50,0.000724113
A_DET,1605,4,0.000275995
A_DET,1606,14,0.000222501
A_DET,1607,393,0.001029434
A_DET,1610,4,0.000639182
A_DET,1611,25,0.000503616
A_DET,1612,14,0.00026466
A_DET,1614,4,0.000455737
A_DET,1618,19,0.00094218
A_DET,1619,24,0.000434846
A_DET,1620,296,0.001292272
A_DET,1621,14,0.000218079
A_DET,1623,39,0.000323805
A_DET,1624,87,0.000598061
A_DET,1625,76,0.001096744
A_DET,1626,19,0.000453569
A_DET,1628,10,0.00155642
A_DET,1629,123,0.00042594
A_DET,1630,61,0.000399822
A_DET,1631,160,0.000337227
A_DET,1632,38,0.000882408
A_DET,1634,62,0.000438541
A_DET,1635,139,0.000568105
A_DET,1636,10,0.000315318
A_DET,1637,278,0.000407793
A_DET,1638,119,0.000487821
A_DET,1640,106,0.001750619
A_DET,1641,18,0.000396502
A_DET,1642,95,0.000691684
A_DET,1643,474,0.002670588
A_DET,1644,598,0.000587326
A_DET,1645,193,0.000763709
A_DET,1646,14,0.000252152
A_DET,1647,89,0.00028501
A_DET,1648,221,0.000481508
A_DET,1649,138,0.000528762
A_DET,1650,105,0.000544549
A_DET,1651,188,0.00034766
A_DET,1652,77,0.000456453
A_DET,1653,147,0.000387231
A_DET,1654,24,0.000657606
A_DET,1655,109,0.00038804
A_DET,1656,531,0.000771019
A_DET,1657,139,0.000447733
A_DET,1658,577,0.0006913
A_DET,1659,125,0.000229924
A_DET,1660,57,0.000436926
A_DET,1661,64,0.000496798
A_DET,1662,136,0.000567229
A_DET,1663,130,0.000622754
A_DET,1664,165,0.000567512
A_DET,1665,263,0.00097549
A_DET,1666,43,0.000527193
A_DET,1667,407,0.000541788
A_DET,1668,453,0.000425127
A_DET,1669,162,0.000472551
A_DET,1670,286,0.000389458
A_DET,1671,122,0.000814142
A_DET,1672,311,0.00073005
A_DET,1673,530,0.000566737
A_DET,1674,31,0.000244862
A_DET,1675,673,0.000409329
A_DET,1676,841,0.000466803
A_DET,1677,558,0.000698165
A_DET,1678,767,0.00038996
A_DET,1679,559,0.000502688
A_DET,1680,989,0.00089921
A_DET,1681,1897,0.000725551
A_DET,1682,1772,0.000483104
A_DET,1683,2029,0.000485938
A_DET,1684,634,0.000371276
A_DET,1685,1386,0.000589724
A_DET,1686,436,0.000345079
A_DET,1687,739,0.000623245
A_DET,1688,1459,0.000572545
A_DET,1689,773,0.000786731
A_DET,1690,542,0.00059605
A_DET,1691,137,0.000425644
A_DET,1692,1265,0.000755273
A_DET,1693,672,0.00064714
A_DET,1694,1312,0.000649327
A_DET,1695,761,0.000621869
A_DET,1696,516,0.000621857
A_DET,1697,380,0.00040088
A_DET,1698,1313,0.000421401
A_DET,1699,1427,0.000504121
A_DET,1700,2007,0.000538925
A_DET,1701,2299,0.00057918
A_DET,1702,2817,0.000565539
A_DET,1703,2612,0.000627751
A_DET,1704,2463,0.000502987
A_DET,1705,2378,0.000484441
A_DET,1706,3588,0.000534109
A_DET,1707,2691,0.000502904
A_DET,1708,3324,0.000512872
A_DET,1709,2236,0.000666608
A_DET,1710,3773,0.000543078
A_DET,1711,3033,0.000450191
A_DET,1712,1895,0.000495751
A_DET,1713,3074,0.000651182
A_DET,1714,4159,0.000535641
A_DET,1715,3953,0.000619464
A_DET,1716,2673,0.000528263
A_DET,1717,4327,0.000624185
A_DET,1718,3531,0.000681059
A_DET,1719,3657,0.00073764
A_DET,1720,4854,0.000521538
A_DET,1721,3761,0.000537911
A_DET,1722,4869,0.000465392
A_DET,1723,5186,0.000677902
A_DET,1724,5413,0.000636472
A_DET,1725,7550,0.000709956
A_DET,1726,6930,0.000689573
A_DET,1727,6481,0.000500015
A_DET,1728,8814,0.000786723
A_DET,1729,7295,0.000593538
A_DET,1730,7262,0.000598104
A_DET,1731,7308,0.000564774
A_DET,1732,5600,0.000549455
A_DET,1733,2943,0.000513685
A_DET,1734,6468,0.000642334
A_DET,1735,6200,0.000682932
A_DET,1736,4759,0.000591197
A_DET,1737,7082,0.000534328
A_DET,1738,7735,0.000564114
A_DET,1739,6588,0.000572547
A_DET,1740,5597,0.000493041
A_DET,1741,3999,0.000497594
A_DET,1742,7148,0.000622594
A_DET,1743,5875,0.000619673
A_DET,1744,9865,0.000704671
A_DET,1745,8034,0.000896244
A_DET,1746,3923,0.000546495
A_DET,1747,12189,0.000768436
A_DET,1748,8281,0.000540291
A_DET,1749,6898,0.000545223
A_DET,1750,11049,0.000573901
A_DET,1751,10912,0.00054153
A_DET,1752,7196,0.00050178
A_DET,1753,9529,0.000498877
A_DET,1754,13731,0.00067282
A_DET,1755,11061,0.000545304
A_DET,1756,5260,0.000602204
A_DET,1757,6854,0.000499665
A_DET,1758,8144,0.000479783
A_DET,1759,11559,0.000543301
A_DET,1760,9541,0.000652583
A_DET,1761,10757,0.000607019
A_DET,1762,8325,0.000734451
A_DET,1763,11401,0.000567121
A_DET,1764,13709,0.000733868
A_DET,1765,9884,0.000631285
A_DET,1766,18743,0.000698528
A_DET,1767,12638,0.000632897
A_DET,1768,15933,0.000587577
A_DET,1769,11660,0.000628606
A_DET,1770,14951,0.000682492
A_DET,1771,12618,0.000630076
A_DET,1772,13400,0.000667087
A_DET,1773,13146,0.000698916
A_DET,1774,14323,0.00073921
A_DET,1775,17804,0.000706023
A_DET,1776,19580,0.00073151
A_DET,1777,15201,0.000674659
A_DET,1778,14562,0.000699354
A_DET,1779,13335,0.000726914
A_DET,1780,12957,0.000671898
A_DET,1781,15096,0.000701008
A_DET,1782,16528,0.000768545
A_DET,1783,16355,0.000778742
A_DET,1784,19202,0.000718223
A_DET,1785,18877,0.000714383
A_DET,1786,19569,0.000706412
A_DET,1787,25347,0.000616
A_DET,1788,29620,0.000688668
A_DET,1789,26682,0.000702324
A_DET,1790,23788,0.00058935
A_DET,1791,27133,0.000610464
A_DET,1792,29230,0.000617905
A_DET,1793,27923,0.000670768
A_DET,1794,32136,0.000660781
A_DET,1795,28814,0.000624633
A_DET,1796,38176,0.000681622
A_DET,1797,31975,0.000679624
A_DET,1798,32109,0.000693328
A_DET,1799,34584,0.000688102
A_DET,1800,48153,0.000680277
A_DET,1801,69474,0.000647534
A_DET,1802,65563,0.00068486
A_DET,1803,73275,0.000703396
A_DET,1804,73866,0.000647652
A_DET,1805,77162,0.000669053
A_DET,1806,75444,0.000638115
A_DET,1807,91830,0.000712385
A_DET,1808,80700,0.000620826
A_DET,1809,85682,0.00062128
A_DET,1810,92020,0.00060956
A_DET,1811,115077,0.000648985
A_DET,1812,102456,0.000593814
A_DET,1813,97870,0.000676549
A_DET,1814,101270,0.000601217
A_DET,1815,96139,0.000615019
A_DET,1816,103077,0.000638003
A_DET,1817,112833,0.000618527
A_DET,1818,127234,0.000622333
A_DET,1819,118168,0.000678516
A_DET,1820,140017,0.000605406
A_DET,1821,117659,0.000647627
A_DET,1822,177446,0.000654268
A_DET,1823,155099,0.000609841
A_DET,1824,197743,0.000639453
A_DET,1825,197159,0.000618633
A_DET,1826,149824,0.00061464
A_DET,1827,159853,0.000630142
A_DET,1828,168499,0.000615681
A_DET,1829,175074,0.000595863
A_DET,1830,200950,0.000586923
A_DET,1831,198748,0.000634191
A_DET,1832,198061,0.000630397
A_DET,1833,199884,0.00064387
A_DET,1834,193960,0.000643565
A_DET,1835,229935,0.000646809
A_DET,1836,238883,0.000652718
A_DET,1837,215521,0.000638609
A_DET,1838,239865,0.000668893
A_DET,1839,254747,0.000615514
A_DET,1840,260588,0.000614733
A_DET,1841,239922,0.000619495
A_DET,1842,228723,0.000656502
A_DET,1843,261970,0.000648226
A_DET,1844,266699,0.000636041
A_DET,1845,301214,0.000659277
A_DET,1846,309918,0.0006744
A_DET,1847,297597,0.000670462
A_DET,1848,316875,0.000679794
A_DET,1849,332523,0.000704028
A_DET,1850,361237,0.000716536
A_DET,1851,375968,0.000699208
A_DET,1852,409180,0.000732355
A_DET,1853,451116,0.000721601
A_DET,1854,488585,0.000714766
A_DET,1855,446146,0.000736508
A_DET,1856,491313,0.000753102
A_DET,1857,427667,0.000752286
A_DET,1858,395872,0.000730595
A_DET,1859,446000,0.000758061
A_DET,1860,469333,0.00077199
A_DET,1861,353714,0.000763647
A_DET,1862,297420,0.000749472
A_DET,1863,329276,0.000787182
A_DET,1864,372118,0.000754559
A_DET,1865,394414,0.000784088
A_DET,1866,423990,0.00077334
A_DET,1867,409658,0.000789896
A_DET,1868,431056,0.000787187
A_DET,1869,448687,0.000803679
A_DET,1870,441837,0.000804993
A_DET,1871,442100,0.000788986
A_DET,1872,456750,0.000806096
A_DET,1873,497527,0.000851957
A_DET,1874,522710,0.000821009
A_DET,1875,533844,0.000829113
A_DET,1876,559329,0.000826407
A_DET,1877,546755,0.000818836
A_DET,1878,547846,0.000870423
A_DET,1879,565296,0.000863775
A_DET,1880,673073,0.000858267
A_DET,1881,691826,0.000876556
A_DET,1882,726471,0.000876848
A_DET,1883,810559,0.000871384
A_DET,1884,760776,0.000862911
A_DET,1885,751235,0.000876417
A_DET,1886,645052,0.000886398
A_DET,1887,717690,0.000895025
A_DET,1888,706816,0.000888087
A_DET,1889,677183,0.000887329
A_DET,1890,684982,0.000870202
A_DET,1891,750448,0.000883139
A_DET,1892,829987,0.000886685
A_DET,1893,809839,0.000884461
A_DET,1894,812729,0.000903418
A_DET,1895,883355,0.000896938
A_DET,1896,959916,0.000913404
A_DET,1897,979560,0.000949269
A_DET,1898,1049932,0.000946518
A_DET,1899,1097102,0.000889986
A_DET,1900,1186918,0.000885061
A_DET,1901,1183582,0.000920565
A_DET,1902,1202383,0.000916929
A_DET,1903,1163732,0.000919048
A_DET,1904,1286639,0.000915428
A_DET,1905,1266798,0.000937465
A_DET,1906,1306232,0.000934966
A_DET,1907,1320929,0.000936865
A_DET,1908,1319778,0.000931303
A_DET,1909,1216275,0.000947797
A_DET,1910,1309199,0.000966324
A_DET,1911,1321239,0.000977996
A_DET,1912,1367193,0.000955153
A_DET,1913,1330540,0.000980723
A_DET,1914,1308413,0.00098756
A_DET,1915,1212811,0.001001196
A_DET,1916,1188648,0.00101126
A_DET,1917,1214926,0.001026873
A_DET,1918,1057434,0.001017406
A_DET,1919,1130228,0.000994381
A_DET,1920,1409483,0.001014968
A_DET,1921,1226910,0.001008411
A_DET,1922,1427266,0.001009926
A_DET,1923,1163937,0.001010901
A_DET,1924,1087568,0.001017363
A_DET,1925,1136949,0.001021419
A_DET,1926,1092476,0.001036932
A_DET,1927,1239813,0.001019563
A_DET,1928,1244304,0.001026047
A_DET,1929,1186304,0.00102824
A_DET,1930,1288690,0.001035184
A_DET,1931,1212802,0.001024494
A_DET,1932,1071673,0.001013304
A_DET,1933,956121,0.00104385
A_DET,1934,1081006,0.001026012
A_DET,1935,1186462,0.001025367
A_DET,1936,1255051,0.001046012
A_DET,1937,1304240,0.001058396
A_DET,1938,1359407,0.001077345
A_DET,1939,1338607,0.001071563
A_DET,1940,1294585,0.00109766
A_DET,1941,1256233,0.001158722
A_DET,1942,1176670,0.001125592
A_DET,1943,994432,0.00111707
A_DET,1944,907072,0.001116819
A_DET,1945,1013494,0.001094039
A_DET,1946,1316764,0.001094365
A_DET,1947,1523657,0.001099451
A_DET,1948,1631183,0.001097696
A_DET,1949,1826699,0.001113146
A_DET,1950,1838116,0.001117802
A_DET,1951,1793987,0.001118868
A_DET,1952,1773210,0.001093372
A_DET,1953,1784304,0.001121876
A_DET,1954,1888721,0.001136305
A_DET,1955,1982419,0.001131699
A_DET,1956,2047272,0.001126427
A_DET,1957,2177736,0.001115372
A_DET,1958,2214315,0.001120549
A_DET,1959,2359604,0.001143088
A_DET,1960,2632446,0.001124025
A_DET,1961,2918725,0.001136585
A_DET,1962,3185462,0.00113012
A_DET,1963,3334688,0.00112847
A_DET,1964,3331682,0.00113669
A_DET,1965,3781337,0.001145643
A_DET,1966,4017894,0.001158949
A_DET,1967,4164736,0.001138491
A_DET,1968,4503047,0.001134625
A_DET,1969,4457623,0.001130739
A_DET,1970,4699109,0.00114994
A_DET,1971,4796473,0.001181812
A_DET,1972,4974596,0.001191756
A_DET,1973,4931081,0.001214939
A_DET,1974,4915088,0.001214956
A_DET,1975,5092411,0.001240726
A_DET,1976,5279290,0.001244433
A_DET,1977,5418487,0.001255856
A_DET,1978,5512187,0.001262572
A_DET,1979,5705081,0.001259864
A_DET,1980,5908175,0.001281152
A_DET,1981,5920961,0.001279542
A_DET,1982,6246779,0.001290782
A_DET,1983,6489026,0.00130245
A_DET,1984,6898032,0.001299255
A_DET,1985,7126896,0.001301652
A_DET,1986,7494271,0.001293466
A_DET,1987,7627936,0.001284909
A_DET,1988,8019866,0.001295222
A_DET,1989,8394722,0.001281766
A_DET,1990,9195884,0.001299769
A_DET,1991,8875076,0.001287042
A_DET,1992,9871999,0.001299493
A_DET,1993,9596844,0.001280923
A_DET,1994,10341584,0.001288293
A_DET,1995,10521942,0.00127134
A_DET,1996,10964731,0.001253821
A_DET,1997,11375956,0.001266851
A_DET,1998,11825099,0.001257092
A_DET,1999,12486787,0.001249034
A_DET,2000,13888005,0.001240999
A_DET,2001,14219983,0.001252931
A_DET,2002,15513715,0.001239122
A_DET,2003,16623935,0.001219476
A_DET,2004,17668043,0.001201455
A_DET,2005,17252462,0.001195996
A_DET,2006,17737454,0.001158516
A_DET,2007,18482881,0.001140488
A_DET,2008,20825019,0.001068885
And,1505,3,9.36E-05
And,1507,35,0.000705844
And,1515,2,6.92E-06
And,1520,24,0.000463473
And,1524,31,0.000107947
And,1525,2,0.000561956
And,1527,2,0.000457143
And,1563,97,0.000453604
And,1564,46,0.000650131
And,1568,1125,0.007348378
And,1572,549,0.003093237
And,1574,17,0.000273158
And,1575,18,9.64E-05
And,1579,542,0.002668978
And,1581,1783,0.002516734
And,1582,569,0.003768212
And,1584,217,0.001428336
And,1587,1071,0.004312271
And,1588,15,0.000361028
And,1589,40,0.001102232
And,1590,1079,0.001910002
And,1592,287,0.002960136
And,1593,181,0.004525339
And,1594,5,0.000450207
And,1595,392,0.011644487
And,1597,106,0.009704294
And,1598,424,0.004985244
And,1600,2,4.94E-06
And,1602,29,0.008809235
And,1603,244,0.003533671
And,1605,11,0.000758987
And,1606,48,0.000762861
And,1607,446,0.001168264
And,1610,7,0.001118568
And,1611,72,0.001450414
And,1612,160,0.003024689
And,1614,5,0.000569671
And,1618,93,0.004611723
And,1619,66,0.001195825
And,1620,660,0.002881417
And,1621,51,0.00079443
And,1623,109,0.000904992
And,1624,251,0.001725442
And,1625,623,0.008990418
And,1626,153,0.003652423
And,1628,20,0.00311284
And,1629,429,0.001485596
And,1630,182,0.001192911
And,1631,1720,0.003625189
And,1632,62,0.001439718
And,1634,63,0.000445614
And,1635,294,0.001201604
And,1636,42,0.001324336
And,1637,287,0.000420995
And,1638,118,0.000483722
And,1640,499,0.008241123
And,1641,161,0.00354649
And,1642,377,0.002744892
And,1643,239,0.001346562
And,1644,1955,0.001920104
